order_item_id,order_id,product_id,quantity,unit_price,subtotal
6405,2155,10,1,152.55,152.55
6406,2156,73,4,255.68,1022.72
6407,2156,83,3,70.7,212.1
6408,2156,76,4,151.43,605.72
6409,2156,2,1,53.34,53.34
6410,2157,22,1,101.68,101.68
6411,2157,6,3,169.11,507.33
6412,2157,23,2,412.71,825.42
6413,2158,48,2,429.54,859.08
6414,2159,13,1,326.19,326.19
6415,2159,13,1,326.19,326.19
6416,2159,58,5,428.71,2143.55
6417,2159,73,2,255.68,511.36
6418,2159,27,3,181.58,544.74
6419,2160,99,1,456.46,456.46
6420,2160,43,1,454.59,454.59
6421,2160,82,1,156.37,156.37
6422,2160,50,4,36.53,146.12
6423,2161,76,3,151.43,454.29
6424,2161,8,3,145.01,435.03
6425,2161,66,5,82.04,410.2
6426,2161,9,2,203.37,406.74
6427,2162,33,2,477.57,955.14
6428,2162,4,4,92.04,368.16
6429,2163,67,2,190.73,381.46
6430,2164,86,2,414.94,829.88
6431,2164,32,2,57.95,115.9
6432,2165,80,2,457.79,915.58
6433,2166,44,2,21.09,42.18
6434,2166,38,1,489.74,489.74
6435,2166,72,5,261.32,1306.6
6436,2166,71,5,312.55,1562.75
6437,2166,61,3,178.01,534.03
6438,2167,32,3,57.95,173.85
6439,2167,64,4,312.37,1249.48
6440,2168,73,5,255.68,1278.4
6441,2169,89,1,394.77,394.77
6442,2169,75,1,311.66,311.66
6443,2169,31,3,411.63,1234.89
6444,2169,47,4,93.04,372.16
6445,2169,16,4,191.0,764.0
6446,2170,55,5,91.47,457.35
6447,2171,99,5,456.46,2282.3
6448,2171,1,5,222.0,1110.0
6449,2171,41,4,375.65,1502.6
6450,2172,4,1,92.04,92.04
6451,2172,15,4,94.91,379.64
6452,2173,77,4,178.9,715.6
6453,2173,83,2,70.7,141.4
6454,2173,13,3,326.19,978.57
6455,2173,68,5,334.58,1672.9
6456,2173,66,5,82.04,410.2
6457,2174,61,4,178.01,712.04
6458,2174,9,1,203.37,203.37
6459,2175,29,5,423.54,2117.7
6460,2176,48,5,429.54,2147.7
6461,2176,100,4,8.67,34.68
6462,2176,91,2,309.97,619.94
6463,2177,2,3,53.34,160.02
6464,2177,4,5,92.04,460.2
6465,2177,22,2,101.68,203.36
6466,2177,42,1,98.37,98.37
6467,2177,98,3,471.22,1413.66
6468,2178,63,5,211.11,1055.55
6469,2178,3,5,257.12,1285.6
6470,2178,4,5,92.04,460.2
6471,2179,34,4,204.25,817.0
6472,2179,38,3,489.74,1469.22
6473,2180,45,3,497.1,1491.3
6474,2180,71,1,312.55,312.55
6475,2180,11,5,168.45,842.25
6476,2180,68,1,334.58,334.58
6477,2181,82,1,156.37,156.37
6478,2181,7,4,433.96,1735.84
6479,2181,92,2,179.48,358.96
6480,2182,3,2,257.12,514.24
6481,2183,27,1,181.58,181.58
6482,2183,61,3,178.01,534.03
6483,2183,47,5,93.04,465.2
6484,2183,13,1,326.19,326.19
6485,2184,21,4,293.04,1172.16
6486,2184,88,5,359.38,1796.9
6487,2184,27,2,181.58,363.16
6488,2185,20,2,212.29,424.58
6489,2186,85,4,471.23,1884.92
6490,2186,18,1,146.65,146.65
6491,2186,25,1,11.18,11.18
6492,2186,24,4,275.67,1102.68
6493,2186,60,1,121.06,121.06
6494,2187,79,4,265.68,1062.72
6495,2187,85,4,471.23,1884.92
6496,2188,65,5,135.24,676.2
6497,2188,51,3,418.71,1256.13
6498,2189,95,3,86.4,259.2
6499,2189,80,1,457.79,457.79
6500,2189,13,5,326.19,1630.95
6501,2189,21,1,293.04,293.04
6502,2189,59,5,368.02,1840.1
6503,2190,18,1,146.65,146.65
6504,2191,18,4,146.65,586.6
6505,2192,55,2,91.47,182.94
6506,2192,46,4,374.01,1496.04
6507,2193,35,4,21.67,86.68
6508,2193,45,4,497.1,1988.4
6509,2193,80,4,457.79,1831.16
6510,2193,52,5,356.18,1780.9
6511,2194,20,3,212.29,636.87
6512,2194,13,1,326.19,326.19
6513,2194,40,2,326.09,652.18
6514,2194,99,5,456.46,2282.3
6515,2194,6,2,169.11,338.22
6516,2195,96,1,492.83,492.83
6517,2196,9,3,203.37,610.11
6518,2196,76,5,151.43,757.15
6519,2196,46,1,374.01,374.01
6520,2196,48,2,429.54,859.08
6521,2196,44,3,21.09,63.27
6522,2197,67,2,190.73,381.46
6523,2198,70,2,300.78,601.56
6524,2198,88,1,359.38,359.38
6525,2198,26,1,130.53,130.53
6526,2199,15,2,94.91,189.82
6527,2199,41,3,375.65,1126.95
6528,2199,59,4,368.02,1472.08
6529,2200,3,4,257.12,1028.48
6530,2200,21,1,293.04,293.04
6531,2200,80,4,457.79,1831.16
6532,2200,81,5,144.13,720.65
6533,2201,43,1,454.59,454.59
6534,2201,35,2,21.67,43.34
6535,2201,34,2,204.25,408.5
6536,2202,21,2,293.04,586.08
6537,2202,72,4,261.32,1045.28
6538,2202,94,5,188.36,941.8
6539,2203,30,5,495.43,2477.15
6540,2203,14,1,130.42,130.42
6541,2204,70,3,300.78,902.34
6542,2204,66,4,82.04,328.16
6543,2204,65,2,135.24,270.48
6544,2205,86,1,414.94,414.94
6545,2205,41,1,375.65,375.65
6546,2206,64,5,312.37,1561.85
6547,2207,93,1,385.7,385.7
6548,2207,100,5,8.67,43.35
6549,2207,70,4,300.78,1203.12
6550,2207,89,3,394.77,1184.31
6551,2208,81,1,144.13,144.13
6552,2208,46,1,374.01,374.01
6553,2209,53,3,22.25,66.75
6554,2210,75,3,311.66,934.98
6555,2211,13,4,326.19,1304.76
6556,2211,3,3,257.12,771.36
6557,2211,93,1,385.7,385.7
6558,2212,30,4,495.43,1981.72
6559,2212,86,4,414.94,1659.76
6560,2213,93,5,385.7,1928.5
6561,2213,21,5,293.04,1465.2
6562,2214,12,2,32.82,65.64
6563,2214,18,3,146.65,439.95
6564,2214,19,3,448.42,1345.26
6565,2215,57,4,29.46,117.84
6566,2216,6,4,169.11,676.44
6567,2216,20,2,212.29,424.58
6568,2216,21,2,293.04,586.08
6569,2216,36,3,73.48,220.44
6570,2216,79,1,265.68,265.68
6571,2217,39,3,237.28,711.84
6572,2218,15,1,94.91,94.91
6573,2218,91,3,309.97,929.91
6574,2218,49,5,480.88,2404.4
6575,2218,92,3,179.48,538.44
6576,2219,55,5,91.47,457.35
6577,2219,27,3,181.58,544.74
6578,2219,90,2,55.53,111.06
6579,2219,79,1,265.68,265.68
6580,2219,80,4,457.79,1831.16
6581,2220,69,3,175.72,527.16
6582,2220,83,5,70.7,353.5
6583,2220,1,1,222.0,222.0
6584,2221,51,2,418.71,837.42
6585,2221,59,4,368.02,1472.08
6586,2221,33,4,477.57,1910.28
6587,2221,88,2,359.38,718.76
6588,2222,80,5,457.79,2288.95
6589,2222,48,4,429.54,1718.16
6590,2223,77,4,178.9,715.6
6591,2223,37,4,150.09,600.36
6592,2224,12,5,32.82,164.1
6593,2224,91,4,309.97,1239.88
6594,2224,96,5,492.83,2464.15
6595,2224,24,5,275.67,1378.35
6596,2225,23,3,412.71,1238.13
6597,2225,70,4,300.78,1203.12
6598,2225,48,2,429.54,859.08
6599,2225,93,4,385.7,1542.8
6600,2225,6,3,169.11,507.33
6601,2226,52,2,356.18,712.36
6602,2226,61,1,178.01,178.01
6603,2226,26,4,130.53,522.12
6604,2226,92,4,179.48,717.92
6605,2227,52,1,356.18,356.18
6606,2227,57,1,29.46,29.46
6607,2227,86,1,414.94,414.94
6608,2227,36,3,73.48,220.44
6609,2228,100,5,8.67,43.35
6610,2228,80,1,457.79,457.79
6611,2228,75,1,311.66,311.66
6612,2228,79,2,265.68,531.36
6613,2228,77,3,178.9,536.7
6614,2229,76,5,151.43,757.15
6615,2229,2,2,53.34,106.68
6616,2229,65,2,135.24,270.48
6617,2229,91,5,309.97,1549.85
6618,2230,28,5,359.53,1797.65
6619,2231,65,1,135.24,135.24
6620,2231,86,2,414.94,829.88
6621,2231,4,4,92.04,368.16
6622,2231,39,4,237.28,949.12
6623,2231,12,4,32.82,131.28
6624,2232,12,4,32.82,131.28
6625,2233,58,5,428.71,2143.55
6626,2233,94,3,188.36,565.08
6627,2234,71,1,312.55,312.55
6628,2234,51,2,418.71,837.42
6629,2234,72,4,261.32,1045.28
6630,2234,15,3,94.91,284.73
6631,2234,59,2,368.02,736.04
6632,2235,50,3,36.53,109.59
6633,2235,49,3,480.88,1442.64
6634,2235,46,2,374.01,748.02
6635,2236,31,4,411.63,1646.52
6636,2236,87,2,436.57,873.14
6637,2237,94,5,188.36,941.8
6638,2237,64,3,312.37,937.11
6639,2238,85,1,471.23,471.23
6640,2238,19,2,448.42,896.84
6641,2239,27,2,181.58,363.16
6642,2239,73,5,255.68,1278.4
6643,2239,20,5,212.29,1061.45
6644,2240,39,1,237.28,237.28
6645,2240,38,4,489.74,1958.96
6646,2240,90,2,55.53,111.06
6647,2240,74,3,379.85,1139.55
6648,2240,92,4,179.48,717.92
6649,2241,67,2,190.73,381.46
6650,2242,16,5,191.0,955.0
6651,2242,19,5,448.42,2242.1
6652,2242,16,4,191.0,764.0
6653,2243,99,4,456.46,1825.84
6654,2244,20,2,212.29,424.58
6655,2244,31,2,411.63,823.26
6656,2244,60,5,121.06,605.3
6657,2244,1,2,222.0,444.0
6658,2245,16,1,191.0,191.0
6659,2245,2,3,53.34,160.02
6660,2246,77,3,178.9,536.7
6661,2246,3,1,257.12,257.12
6662,2246,30,2,495.43,990.86
6663,2246,91,2,309.97,619.94
6664,2246,66,5,82.04,410.2
6665,2247,64,3,312.37,937.11
6666,2247,96,1,492.83,492.83
6667,2247,3,4,257.12,1028.48
6668,2248,71,5,312.55,1562.75
6669,2248,51,4,418.71,1674.84
6670,2249,14,5,130.42,652.1
6671,2249,50,1,36.53,36.53
6672,2249,70,1,300.78,300.78
6673,2250,22,5,101.68,508.4
6674,2250,17,3,281.39,844.17
6675,2251,41,4,375.65,1502.6
6676,2251,8,4,145.01,580.04
6677,2252,10,2,152.55,305.1
6678,2252,49,5,480.88,2404.4
6679,2252,91,3,309.97,929.91
6680,2253,99,4,456.46,1825.84
6681,2254,77,5,178.9,894.5
6682,2255,94,3,188.36,565.08
6683,2255,82,3,156.37,469.11
6684,2255,49,4,480.88,1923.52
6685,2256,73,5,255.68,1278.4
6686,2256,91,1,309.97,309.97
6687,2256,1,2,222.0,444.0
6688,2256,59,3,368.02,1104.06
6689,2256,97,5,209.59,1047.95
6690,2257,47,2,93.04,186.08
6691,2257,15,1,94.91,94.91
6692,2258,62,4,286.67,1146.68
6693,2258,77,4,178.9,715.6
6694,2258,96,2,492.83,985.66
6695,2259,36,3,73.48,220.44
6696,2259,66,5,82.04,410.2
6697,2259,64,1,312.37,312.37
6698,2259,89,1,394.77,394.77
6699,2259,35,5,21.67,108.35
6700,2260,24,4,275.67,1102.68
6701,2261,97,1,209.59,209.59
6702,2261,39,2,237.28,474.56
6703,2261,68,5,334.58,1672.9
6704,2261,64,5,312.37,1561.85
6705,2261,37,3,150.09,450.27
6706,2262,85,1,471.23,471.23
6707,2262,39,4,237.28,949.12
6708,2262,82,2,156.37,312.74
6709,2262,1,3,222.0,666.0
6710,2262,54,2,74.12,148.24
6711,2263,100,1,8.67,8.67
6712,2263,2,3,53.34,160.02
6713,2264,33,4,477.57,1910.28
6714,2264,62,3,286.67,860.01
6715,2264,87,1,436.57,436.57
6716,2264,22,2,101.68,203.36
6717,2264,73,3,255.68,767.04
6718,2265,59,2,368.02,736.04
6719,2265,4,4,92.04,368.16
6720,2265,52,4,356.18,1424.72
6721,2265,83,5,70.7,353.5
6722,2266,95,5,86.4,432.0
6723,2266,24,3,275.67,827.01
6724,2266,92,1,179.48,179.48
6725,2266,96,4,492.83,1971.32
6726,2267,80,2,457.79,915.58
6727,2267,80,3,457.79,1373.37
6728,2267,32,2,57.95,115.9
6729,2267,82,2,156.37,312.74
6730,2268,19,5,448.42,2242.1
6731,2268,93,2,385.7,771.4
6732,2268,99,3,456.46,1369.38
6733,2268,39,2,237.28,474.56
6734,2269,1,2,222.0,444.0
6735,2269,96,4,492.83,1971.32
6736,2269,65,1,135.24,135.24
6737,2270,100,1,8.67,8.67
6738,2271,84,4,376.31,1505.24
6739,2272,24,2,275.67,551.34
6740,2273,17,4,281.39,1125.56
6741,2273,93,3,385.7,1157.1
6742,2273,46,4,374.01,1496.04
6743,2273,52,5,356.18,1780.9
6744,2274,43,5,454.59,2272.95
6745,2274,9,3,203.37,610.11
6746,2274,11,5,168.45,842.25
6747,2274,87,4,436.57,1746.28
6748,2274,54,3,74.12,222.36
6749,2275,9,4,203.37,813.48
6750,2275,41,3,375.65,1126.95
6751,2275,10,2,152.55,305.1
6752,2275,52,5,356.18,1780.9
6753,2275,78,2,113.55,227.1
6754,2276,83,4,70.7,282.8
6755,2276,52,4,356.18,1424.72
6756,2277,63,2,211.11,422.22
6757,2277,36,2,73.48,146.96
6758,2277,36,1,73.48,73.48
6759,2277,56,3,240.86,722.58
6760,2278,4,4,92.04,368.16
6761,2278,81,2,144.13,288.26
6762,2278,46,2,374.01,748.02
6763,2278,18,2,146.65,293.3
6764,2278,12,4,32.82,131.28
6765,2279,68,4,334.58,1338.32
6766,2280,15,1,94.91,94.91
6767,2280,43,1,454.59,454.59
6768,2280,76,1,151.43,151.43
6769,2281,77,4,178.9,715.6
6770,2281,5,4,339.29,1357.16
6771,2281,79,1,265.68,265.68
6772,2281,40,1,326.09,326.09
6773,2281,29,1,423.54,423.54
6774,2282,48,5,429.54,2147.7
6775,2282,43,5,454.59,2272.95
6776,2282,11,1,168.45,168.45
6777,2282,38,4,489.74,1958.96
6778,2282,65,3,135.24,405.72
6779,2283,72,3,261.32,783.96
6780,2283,81,3,144.13,432.39
6781,2283,97,4,209.59,838.36
6782,2283,70,5,300.78,1503.9
6783,2284,25,3,11.18,33.54
6784,2285,26,1,130.53,130.53
6785,2286,74,1,379.85,379.85
6786,2286,72,2,261.32,522.64
6787,2287,90,4,55.53,222.12
6788,2287,89,1,394.77,394.77
6789,2287,81,5,144.13,720.65
6790,2288,42,2,98.37,196.74
6791,2288,21,4,293.04,1172.16
6792,2288,28,3,359.53,1078.59
6793,2288,2,3,53.34,160.02
6794,2288,21,1,293.04,293.04
6795,2289,31,1,411.63,411.63
6796,2289,95,3,86.4,259.2
6797,2289,56,4,240.86,963.44
6798,2290,78,2,113.55,227.1
6799,2290,79,2,265.68,531.36
6800,2290,82,5,156.37,781.85
6801,2291,72,5,261.32,1306.6
6802,2291,87,4,436.57,1746.28
6803,2291,85,1,471.23,471.23
6804,2291,96,2,492.83,985.66
6805,2291,87,2,436.57,873.14
6806,2292,31,2,411.63,823.26
6807,2292,3,1,257.12,257.12
6808,2292,71,2,312.55,625.1
6809,2292,64,5,312.37,1561.85
6810,2292,62,2,286.67,573.34
6811,2293,11,5,168.45,842.25
6812,2294,11,2,168.45,336.9
6813,2295,97,1,209.59,209.59
6814,2295,1,2,222.0,444.0
6815,2295,97,2,209.59,419.18
6816,2295,83,2,70.7,141.4
6817,2295,78,3,113.55,340.65
6818,2296,23,3,412.71,1238.13
6819,2296,61,1,178.01,178.01
6820,2296,12,4,32.82,131.28
6821,2296,35,5,21.67,108.35
6822,2296,93,1,385.7,385.7
6823,2297,54,3,74.12,222.36
6824,2297,35,1,21.67,21.67
6825,2297,99,4,456.46,1825.84
6826,2297,56,1,240.86,240.86
6827,2298,32,2,57.95,115.9
6828,2298,25,2,11.18,22.36
6829,2298,67,1,190.73,190.73
6830,2298,21,4,293.04,1172.16
6831,2298,80,3,457.79,1373.37
6832,2299,1,4,222.0,888.0
6833,2300,84,2,376.31,752.62
6834,2300,16,2,191.0,382.0
6835,2300,34,5,204.25,1021.25
6836,2300,9,3,203.37,610.11
6837,2300,26,2,130.53,261.06
6838,2301,76,1,151.43,151.43
6839,2301,34,3,204.25,612.75
6840,2301,33,3,477.57,1432.71
6841,2302,7,5,433.96,2169.8
6842,2302,34,5,204.25,1021.25
6843,2303,89,2,394.77,789.54
6844,2304,22,2,101.68,203.36
6845,2305,42,5,98.37,491.85
6846,2305,5,4,339.29,1357.16
6847,2306,57,3,29.46,88.38
6848,2306,20,5,212.29,1061.45
6849,2306,18,1,146.65,146.65
6850,2306,68,3,334.58,1003.74
6851,2306,26,4,130.53,522.12
6852,2307,90,1,55.53,55.53
6853,2307,73,2,255.68,511.36
6854,2307,29,4,423.54,1694.16
6855,2308,95,4,86.4,345.6
6856,2308,15,4,94.91,379.64
6857,2308,62,3,286.67,860.01
6858,2309,70,1,300.78,300.78
6859,2310,69,2,175.72,351.44
6860,2310,32,2,57.95,115.9
6861,2311,2,1,53.34,53.34
6862,2311,39,5,237.28,1186.4
6863,2311,7,3,433.96,1301.88
6864,2312,92,1,179.48,179.48
6865,2312,98,5,471.22,2356.1
6866,2313,67,1,190.73,190.73
6867,2313,32,2,57.95,115.9
6868,2313,44,3,21.09,63.27
6869,2314,13,2,326.19,652.38
6870,2314,22,5,101.68,508.4
6871,2314,7,3,433.96,1301.88
6872,2314,6,4,169.11,676.44
6873,2314,75,3,311.66,934.98
6874,2315,26,5,130.53,652.65
6875,2315,73,4,255.68,1022.72
6876,2315,11,1,168.45,168.45
6877,2315,57,1,29.46,29.46
6878,2315,91,5,309.97,1549.85
6879,2316,48,4,429.54,1718.16
6880,2316,81,5,144.13,720.65
6881,2316,42,1,98.37,98.37
6882,2316,90,4,55.53,222.12
6883,2317,42,5,98.37,491.85
6884,2317,37,3,150.09,450.27
6885,2318,83,1,70.7,70.7
6886,2319,30,2,495.43,990.86
6887,2319,94,5,188.36,941.8
6888,2319,51,1,418.71,418.71
6889,2319,70,5,300.78,1503.9
6890,2319,37,3,150.09,450.27
6891,2320,1,2,222.0,444.0
6892,2320,51,3,418.71,1256.13
6893,2320,64,1,312.37,312.37
6894,2321,46,2,374.01,748.02
6895,2322,18,5,146.65,733.25
6896,2322,30,5,495.43,2477.15
6897,2322,39,4,237.28,949.12
6898,2322,22,3,101.68,305.04
6899,2323,77,3,178.9,536.7
6900,2323,7,4,433.96,1735.84
6901,2323,58,5,428.71,2143.55
6902,2323,60,5,121.06,605.3
6903,2324,73,2,255.68,511.36
6904,2324,24,4,275.67,1102.68
6905,2325,7,4,433.96,1735.84
6906,2325,91,2,309.97,619.94
6907,2325,14,4,130.42,521.68
6908,2325,15,1,94.91,94.91
6909,2326,36,1,73.48,73.48
6910,2327,35,5,21.67,108.35
6911,2327,36,5,73.48,367.4
6912,2327,89,1,394.77,394.77
6913,2327,99,3,456.46,1369.38
6914,2327,54,4,74.12,296.48
6915,2328,25,2,11.18,22.36
6916,2328,47,4,93.04,372.16
6917,2329,68,2,334.58,669.16
6918,2329,70,4,300.78,1203.12
6919,2329,66,5,82.04,410.2
6920,2330,8,4,145.01,580.04
6921,2330,9,4,203.37,813.48
6922,2330,2,5,53.34,266.7
6923,2331,18,3,146.65,439.95
6924,2331,55,3,91.47,274.41
6925,2331,66,2,82.04,164.08
6926,2331,30,1,495.43,495.43
6927,2331,21,3,293.04,879.12
6928,2332,45,1,497.1,497.1
6929,2332,39,4,237.28,949.12
6930,2332,18,2,146.65,293.3
6931,2332,60,2,121.06,242.12
6932,2332,54,3,74.12,222.36
6933,2333,7,1,433.96,433.96
6934,2333,2,5,53.34,266.7
6935,2333,72,5,261.32,1306.6
6936,2334,89,5,394.77,1973.85
6937,2335,51,2,418.71,837.42
6938,2335,95,3,86.4,259.2
6939,2335,5,2,339.29,678.58
6940,2335,8,5,145.01,725.05
6941,2335,22,4,101.68,406.72
6942,2336,48,5,429.54,2147.7
6943,2336,74,5,379.85,1899.25
6944,2336,97,3,209.59,628.77
6945,2336,71,4,312.55,1250.2
6946,2336,46,1,374.01,374.01
6947,2337,27,3,181.58,544.74
6948,2338,90,4,55.53,222.12
6949,2338,4,5,92.04,460.2
6950,2338,48,1,429.54,429.54
6951,2338,32,4,57.95,231.8
6952,2339,43,5,454.59,2272.95
6953,2339,45,1,497.1,497.1
6954,2339,98,3,471.22,1413.66
6955,2340,16,5,191.0,955.0
6956,2341,29,3,423.54,1270.62
6957,2341,37,4,150.09,600.36
6958,2342,28,3,359.53,1078.59
6959,2342,41,3,375.65,1126.95
6960,2343,66,5,82.04,410.2
6961,2344,66,5,82.04,410.2
6962,2344,38,2,489.74,979.48
6963,2344,35,1,21.67,21.67
6964,2345,98,3,471.22,1413.66
6965,2345,56,2,240.86,481.72
6966,2345,46,4,374.01,1496.04
6967,2345,98,3,471.22,1413.66
6968,2345,55,4,91.47,365.88
6969,2346,55,4,91.47,365.88
6970,2346,8,3,145.01,435.03
6971,2347,22,3,101.68,305.04
6972,2347,34,2,204.25,408.5
6973,2347,91,1,309.97,309.97
6974,2348,62,3,286.67,860.01
6975,2348,95,2,86.4,172.8
6976,2348,75,1,311.66,311.66
6977,2349,12,1,32.82,32.82
6978,2350,31,4,411.63,1646.52
6979,2350,98,3,471.22,1413.66
6980,2350,59,2,368.02,736.04
6981,2350,82,4,156.37,625.48
6982,2351,33,3,477.57,1432.71
6983,2351,47,3,93.04,279.12
6984,2351,35,5,21.67,108.35
6985,2352,78,1,113.55,113.55
6986,2352,61,1,178.01,178.01
6987,2352,14,2,130.42,260.84
6988,2352,13,4,326.19,1304.76
6989,2353,12,2,32.82,65.64
6990,2353,82,5,156.37,781.85
6991,2353,4,3,92.04,276.12
6992,2353,71,1,312.55,312.55
6993,2354,24,3,275.67,827.01
6994,2354,95,4,86.4,345.6
6995,2354,14,4,130.42,521.68
6996,2354,23,4,412.71,1650.84
6997,2354,11,1,168.45,168.45
6998,2355,42,3,98.37,295.11
6999,2355,30,2,495.43,990.86
7000,2356,75,2,311.66,623.32
7001,2357,42,2,98.37,196.74
7002,2357,79,1,265.68,265.68
7003,2357,6,2,169.11,338.22
7004,2357,11,5,168.45,842.25
7005,2358,18,2,146.65,293.3
7006,2358,47,3,93.04,279.12
7007,2359,96,4,492.83,1971.32
7008,2359,45,4,497.1,1988.4
7009,2359,40,2,326.09,652.18
7010,2359,42,3,98.37,295.11
7011,2359,13,5,326.19,1630.95
7012,2360,42,1,98.37,98.37
7013,2360,78,5,113.55,567.75
7014,2360,25,5,11.18,55.9
7015,2361,100,3,8.67,26.01
7016,2361,87,1,436.57,436.57
7017,2362,82,1,156.37,156.37
7018,2362,3,2,257.12,514.24
7019,2363,45,4,497.1,1988.4
7020,2363,89,1,394.77,394.77
7021,2363,94,2,188.36,376.72
7022,2364,42,4,98.37,393.48
7023,2364,16,3,191.0,573.0
7024,2364,66,3,82.04,246.12
7025,2364,56,5,240.86,1204.3
7026,2365,70,3,300.78,902.34
7027,2365,75,5,311.66,1558.3
7028,2365,20,3,212.29,636.87
7029,2365,86,1,414.94,414.94
7030,2366,3,4,257.12,1028.48
7031,2366,38,5,489.74,2448.7
7032,2367,14,2,130.42,260.84
7033,2367,58,2,428.71,857.42
7034,2367,98,3,471.22,1413.66
7035,2367,76,4,151.43,605.72
7036,2368,98,2,471.22,942.44
7037,2368,67,5,190.73,953.65
7038,2368,7,5,433.96,2169.8
7039,2368,30,1,495.43,495.43
7040,2369,74,5,379.85,1899.25
7041,2369,51,1,418.71,418.71
7042,2369,91,2,309.97,619.94
7043,2369,55,5,91.47,457.35
7044,2370,2,2,53.34,106.68
7045,2370,89,4,394.77,1579.08
7046,2371,33,4,477.57,1910.28
7047,2371,78,1,113.55,113.55
7048,2371,85,3,471.23,1413.69
7049,2372,45,4,497.1,1988.4
7050,2372,78,2,113.55,227.1
7051,2372,100,1,8.67,8.67
7052,2373,74,1,379.85,379.85
7053,2374,96,3,492.83,1478.49
7054,2374,97,2,209.59,419.18
7055,2374,54,1,74.12,74.12
7056,2375,26,2,130.53,261.06
7057,2375,61,1,178.01,178.01
7058,2376,81,2,144.13,288.26
7059,2376,84,2,376.31,752.62
7060,2376,79,2,265.68,531.36
7061,2376,64,4,312.37,1249.48
7062,2377,69,3,175.72,527.16
7063,2377,32,4,57.95,231.8
7064,2377,93,1,385.7,385.7
7065,2378,14,2,130.42,260.84
7066,2379,85,2,471.23,942.46
7067,2379,2,1,53.34,53.34
7068,2379,78,3,113.55,340.65
7069,2379,35,2,21.67,43.34
7070,2380,91,1,309.97,309.97
7071,2380,71,1,312.55,312.55
7072,2380,26,5,130.53,652.65
7073,2380,77,3,178.9,536.7
7074,2380,9,4,203.37,813.48
7075,2381,91,5,309.97,1549.85
7076,2381,29,3,423.54,1270.62
7077,2381,17,3,281.39,844.17
7078,2381,21,5,293.04,1465.2
7079,2381,55,5,91.47,457.35
7080,2382,33,5,477.57,2387.85
7081,2382,80,2,457.79,915.58
7082,2382,71,1,312.55,312.55
7083,2383,7,1,433.96,433.96
7084,2384,55,3,91.47,274.41
7085,2384,37,4,150.09,600.36
7086,2384,56,2,240.86,481.72
7087,2385,72,3,261.32,783.96
7088,2386,41,3,375.65,1126.95
7089,2387,78,3,113.55,340.65
7090,2387,5,3,339.29,1017.87
7091,2387,24,4,275.67,1102.68
7092,2388,9,5,203.37,1016.85
7093,2388,57,1,29.46,29.46
7094,2389,33,1,477.57,477.57
7095,2390,53,4,22.25,89.0
7096,2390,55,3,91.47,274.41
7097,2390,57,1,29.46,29.46
7098,2390,92,5,179.48,897.4
7099,2390,65,5,135.24,676.2
7100,2391,53,2,22.25,44.5
7101,2392,82,2,156.37,312.74
7102,2392,53,4,22.25,89.0
7103,2392,79,1,265.68,265.68
7104,2392,88,1,359.38,359.38
7105,2393,18,1,146.65,146.65
7106,2393,81,3,144.13,432.39
7107,2393,94,1,188.36,188.36
7108,2393,58,2,428.71,857.42
7109,2393,20,4,212.29,849.16
7110,2394,72,1,261.32,261.32
7111,2394,90,2,55.53,111.06
7112,2394,40,3,326.09,978.27
7113,2394,68,2,334.58,669.16
7114,2394,43,2,454.59,909.18
7115,2395,96,4,492.83,1971.32
7116,2395,85,4,471.23,1884.92
7117,2395,91,5,309.97,1549.85
7118,2395,9,4,203.37,813.48
7119,2395,100,1,8.67,8.67
7120,2396,52,2,356.18,712.36
7121,2396,13,1,326.19,326.19
7122,2396,5,4,339.29,1357.16
7123,2396,74,2,379.85,759.7
7124,2396,24,2,275.67,551.34
7125,2397,99,4,456.46,1825.84
7126,2398,49,5,480.88,2404.4
7127,2398,74,1,379.85,379.85
7128,2398,10,3,152.55,457.65
7129,2399,50,4,36.53,146.12
7130,2399,16,1,191.0,191.0
7131,2400,43,1,454.59,454.59
7132,2401,65,4,135.24,540.96
7133,2401,37,5,150.09,750.45
7134,2401,92,2,179.48,358.96
7135,2401,47,1,93.04,93.04
7136,2402,74,5,379.85,1899.25
7137,2403,58,3,428.71,1286.13
7138,2403,44,1,21.09,21.09
7139,2403,90,1,55.53,55.53
7140,2403,98,2,471.22,942.44
7141,2403,50,2,36.53,73.06
7142,2404,16,1,191.0,191.0
7143,2405,80,5,457.79,2288.95
7144,2405,12,1,32.82,32.82
7145,2405,79,3,265.68,797.04
7146,2405,26,5,130.53,652.65
7147,2406,39,5,237.28,1186.4
7148,2406,70,3,300.78,902.34
7149,2407,85,3,471.23,1413.69
7150,2407,45,2,497.1,994.2
7151,2407,8,1,145.01,145.01
7152,2407,4,2,92.04,184.08
7153,2407,35,1,21.67,21.67
7154,2408,33,2,477.57,955.14
7155,2408,34,3,204.25,612.75
7156,2408,88,5,359.38,1796.9
7157,2408,49,1,480.88,480.88
7158,2408,41,5,375.65,1878.25
7159,2409,95,1,86.4,86.4
7160,2409,12,3,32.82,98.46
7161,2409,6,4,169.11,676.44
7162,2409,55,3,91.47,274.41
7163,2410,14,3,130.42,391.26
7164,2410,66,3,82.04,246.12
7165,2410,6,3,169.11,507.33
7166,2411,56,4,240.86,963.44
7167,2411,34,4,204.25,817.0
7168,2411,10,1,152.55,152.55
7169,2411,31,3,411.63,1234.89
